MarkettypeID	TradingDate	RiskPremium1	RiskPremium2	SMB1	SMB2	HML1	HML2
P9710	1993/4/21	-0.0052	-0.0082	-0.000503	-0.002825	-0.014859	-0.014762
P9710	1993/4/22	-0.0002	0.0098	-0.029095	-0.020477	-0.033376	-0.040947
P9710	1993/4/23	-0.0042	-0.0032	0.000031	-0.001559	0.012039	0.011839
P9710	1993/4/26	0.2738	0.2368	-0.031164	-0.001994	-0.016649	-0.040607
P9710	1993/4/27	0.0038	0.0058	-0.010302	-0.011715	0.016506	0.005585
P9710	1993/4/28	0.0058	0.0048	-0.005817	-0.006633	-0.003805	-0.010675
P9710	1993/4/29	0.0138	0.0018	0.005762	-0.245142	0.006313	0.01437
P9710	1993/4/30	0.0798	0.0588	0.113433	0.076384	-0.003202	-0.004454
P9710	1993/5/3	-0.0082	-0.0092	-0.012052	-0.019002	-0.013725	-0.016007
P9710	1993/5/4	-0.0342	-0.0392	0.057895	0.056181	-0.005484	0.01605
P9710	1993/5/5	0.0338	0.0408	0.049847	0.055696	0.015988	0.009528
P9710	1993/5/6	-0.0442	-0.0522	0.01953	0.003723	-0.006131	0.007192
P9710	1993/5/7	0.1898	0.1308	-0.02252	-0.195939	0.01457	0.008022
P9710	1993/5/10	-0.0382	-0.0462	0.007977	0.010646	-0.000631	0.010881
P9710	1993/5/11	-0.0042	0.0008	-0.008405	-0.002207	0.019695	0.017218
P9710	1993/5/12	0.0168	0.0098	0.01121	-0.002975	-0.031052	-0.030468
P9710	1993/5/13	0.0278	0.0288	-0.011325	-0.008754	-0.010048	-0.01242
P9710	1993/5/14	-0.0022	-0.0042	0.006641	0.005701	0.002361	0.001792
P9710	1993/5/17	-0.029241	-0.025241	-0.011469	-0.003768	0.032134	0.028313
P9710	1993/5/18	0.090759	0.034759	0.005199	-0.847971	-0.025224	-0.027053
P9710	1993/5/19	-0.006241	0.000759	-0.014393	0.001048	-0.008055	-0.017448
P9710	1993/5/20	-0.003241	-0.000241	-0.01285	-0.010416	-0.019744	-0.037874
P9710	1993/5/21	-0.023241	-0.022241	-0.001947	0.001762	-0.004952	-0.006657
P9710	1993/5/24	0.088759	-0.010241	0.006087	0.001597	0.082869	0.084434
P9710	1993/5/25	0.000759	-0.010241	0.019272	-0.001339	-0.01117	0.008525
P9710	1993/5/26	-0.009241	-0.005241	0.003424	0.010412	0.01652	0.022322
P9710	1993/5/27	-0.020241	-0.026241	0.014796	0.001364	-0.012206	-0.008783
P9710	1993/5/28	0.024759	0.028759	-0.379825	-0.435936	-0.033705	-0.030047
P9710	1993/5/31	-0.002241	-0.014241	0.039627	0.016876	-0.056557	-0.046523
P9710	1993/6/1	-0.013241	-0.012241	-0.009333	-0.007952	0.000121	-0.000065
P9710	1993/6/2	0.056759	0.089759	-0.104333	-0.045517	-0.034358	-0.079004
P9710	1993/6/3	-0.014241	-0.029241	-0.054163	-0.093099	-0.068119	-0.065037
P9710	1993/6/4	-0.011241	-0.007241	0.012904	0.023127	0.011286	0.030009
P9710	1993/6/5	-0.002241	-0.002241	0.001196	0.005042	0.000992	0.001081
P9710	1993/6/7	0.031759	0.044759	-0.034454	-0.010325	0.0247	0.015748
P9710	1993/6/8	0.000759	0.007759	-0.010542	0.001535	0.010044	0.011367
P9710	1993/6/9	-0.014241	-0.014241	-0.007213	-0.008466	-0.005617	-0.007443
P9710	1993/6/10	0.192759	0.162759	-0.001039	-0.005339	-0.027601	-0.014837
P9710	1993/6/11	-0.015241	-0.008241	-0.003264	0.00232	-0.004457	-0.005231
P9710	1993/6/14	-0.034241	-0.038241	0.012506	0.000758	0.028982	0.038504
P9710	1993/6/15	0.002759	0.001759	0.005392	0.004774	-0.017462	-0.011877
P9710	1993/6/16	-0.006241	-0.004241	-0.009587	-0.002167	0.002509	-0.004007
P9710	1993/6/17	-0.003241	-0.006241	-0.001489	-0.004302	0.002055	-0.001014
P9710	1993/6/18	0.020759	0.013759	0.01855	-0.003795	-0.071993	-0.072659
P9710	1993/6/19	0.014759	0.012759	0.007999	0.005211	-0.005909	-0.005089
P9710	1993/6/21	-0.024241	-0.022241	-0.000287	0.020061	0.011298	0.00773
P9710	1993/6/22	-0.001241	-0.001241	0.001971	-0.001204	-0.008489	-0.013887
P9710	1993/6/23	0.002759	0.001759	0.000014	-0.00267	-0.025703	-0.036902
P9710	1993/6/24	0.004759	0.002759	0.017916	0.006342	-0.013111	0.000185
P9710	1993/6/25	-0.004241	0.010759	-0.01918	0.007267	0.030752	0.028889
P9710	1993/6/28	-0.001241	-0.016241	-0.004803	-0.029487	0.032315	0.029394
P9710	1993/6/29	0.506759	0.383759	0.752884	0.526891	0.007217	-0.003181
P9710	1993/6/30	-0.012241	-0.016241	0.006466	0.000878	0.021258	0.011977
P9710	1993/7/1	-0.010241	-0.012241	-0.00218	-0.008566	0.032214	0.00929
P9710	1993/7/2	0.001759	-0.002241	-0.001911	-0.005451	-0.04797	-0.02964
P9710	1993/7/3	0.046759	0.041759	0.025633	0.005725	-0.010471	-0.016004
P9710	1993/7/5	-0.033241	-0.031241	-0.000974	0.004222	0.036392	0.038883
P9710	1993/7/6	-0.035241	-0.041241	0.025236	0.007177	0.020149	0.030583
P9710	1993/7/7	-0.003241	-0.000241	-0.003848	-0.000943	-0.006425	-0.016141
P9710	1993/7/8	-0.003241	-0.008241	0.00209	-0.008511	-0.008463	-0.013754
P9710	1993/7/9	-0.032241	-0.037241	0.004594	-0.013236	-0.003944	0.001131
P9710	1993/7/12	0.125715	0.067715	0.00026	-0.418792	0.022293	0.019056
P9710	1993/7/13	0.002715	0.020715	-0.025152	0.019607	-0.005807	0.002532
P9710	1993/7/14	-0.014285	0.018715	0.032177	0.091318	-0.018198	-0.01115
P9710	1993/7/15	-0.015285	-0.005285	-0.015109	0.012215	0.021646	0.032465
P9710	1993/7/16	-0.008285	0.004715	-0.008672	0.021508	0.035923	0.046444
P9710	1993/7/17	0.022715	0.020715	0.017358	0.005397	-0.009499	-0.008068
P9710	1993/7/19	-0.047285	-0.109285	-0.021152	-0.055035	0.05642	0.056605
P9710	1993/7/20	-0.019285	-0.029285	0.010438	-0.008722	-0.014702	-0.018772
P9710	1993/7/21	-0.014285	-0.007285	-0.012193	0.009369	0.02229	0.022232
P9710	1993/7/22	0.007715	0.006715	0.007669	0.002894	-0.018621	-0.01919
P9710	1993/7/23	0.014715	0.005715	0.01864	-0.004251	-0.040573	-0.03459
P9710	1993/7/26	-0.017285	-0.023285	0.022796	0.011108	-0.025387	-0.016567
P9710	1993/7/27	0.022715	0.010715	0.017207	-0.014901	-0.062086	-0.067237
P9710	1993/7/28	0.074715	0.063715	-0.49013	-0.002472	-0.023497	-0.020235
P9710	1993/7/29	0.011715	0.009715	-0.004514	-0.010324	-0.030737	-0.035239
P9710	1993/7/30	0.044715	0.060715	-0.050657	-0.014801	0.006718	-0.005094
P9710	1993/8/2	-0.021285	-0.031285	0.020803	0.002594	-0.012742	-0.003032
P9710	1993/8/3	-0.019285	-0.016285	-0.003488	0.005318	0.011844	0.015282
P9710	1993/8/4	0.013715	0.015715	-0.007916	-0.00742	-0.016146	-0.016972
P9710	1993/8/5	0.011715	0.005715	0.010776	-0.000865	-0.036007	-0.032725
P9710	1993/8/6	0.080715	0.040715	-0.055553	-0.042938	0.00538	0.014744
P9710	1993/8/7	0.002715	0.003715	-0.000627	0.001784	0.010075	0.011314
P9710	1993/8/9	0.234715	0.118715	0.114294	-0.08288	-0.047033	-0.050251
P9710	1993/8/10	-0.004285	-0.010285	0.013768	0.001202	0.001064	0.005853
P9710	1993/8/11	0.037715	0.033715	0.014522	-0.005952	-0.016978	-0.00899
P9710	1993/8/12	0.056715	0.056715	0.026448	0.024107	0.100879	0.112725
P9710	1993/8/13	0.041715	0.039715	0.005665	0.009321	0.019589	0.007607
P9710	1993/8/16	0.076715	0.073715	-0.028082	-0.029167	-0.013705	-0.037249
P9710	1993/8/17	-0.065285	-0.053285	-0.023305	0.004382	0.130311	0.11332
P9710	1993/8/18	-0.001285	-0.009285	0.020411	0.003332	-0.003057	-0.001549
P9710	1993/8/19	-0.008285	0.001715	-0.021983	-0.000061	0.003515	0.007162
P9710	1993/8/20	-0.028285	-0.024285	-0.003988	0.008488	0.01484	0.017258
P9710	1993/8/21	-0.003285	-0.001285	-0.005971	0.001799	0.018002	0.008512
P9710	1993/8/23	-0.012285	-0.018285	-0.390055	-0.405064	0.043143	0.056257
P9710	1993/8/24	0.053715	0.033715	0.039264	0.000111	-0.092177	-0.090298
P9710	1993/8/25	-0.015285	-0.003285	-0.02836	-0.003784	0.034552	0.026911
P9710	1993/8/26	-0.006285	-0.008285	-0.000898	-0.003001	0.008689	0.010705
P9710	1993/8/27	0.086715	0.037715	0.144142	0.07218	0.035013	0.038051
P9710	1993/8/30	0.004715	0.006715	-0.008016	-0.007252	-0.001269	0.000588
P9710	1993/8/31	0.004715	0.004715	0.007382	0.004827	0.003051	0.011543
P9710	1993/9/1	-0.006285	-0.001285	0.002774	0.012996	0.047816	0.052107
P9710	1993/9/2	0.000715	0.001715	-0.005516	-0.000926	-0.003233	-0.00611
P9710	1993/9/3	0.054715	0.047715	0.046171	0.033038	-0.04279	-0.047981
P9710	1993/9/6	0.005715	0.009715	-0.023788	-0.008439	0.008483	0.000903
P9710	1993/9/7	-0.016285	-0.021285	0.021406	0.007727	0.015071	0.023674
P9710	1993/9/8	0.018715	0.010715	-0.005455	-0.000094	0.031837	0.032449
P9710	1993/9/9	-0.003285	-0.004285	-0.002507	-0.004626	-0.000564	-0.002916
P9710	1993/9/10	-0.009285	-0.006285	-0.002744	0.004289	0.013392	0.009667
P9710	1993/9/13	-0.029285	-0.028285	-0.005061	-0.00237	0.020259	0.011871
P9710	1993/9/14	0.003715	0.000715	0.006875	-0.000707	-0.003562	-0.002282
P9710	1993/9/15	0.023715	0.041715	0.03453	0.064497	0.015614	0.013935
P9710	1993/9/16	-0.009285	-0.007285	0.00069	0.003995	0.005634	0.005653
P9710	1993/9/17	0.100715	0.042715	-0.006753	-0.000493	-0.001863	-0.002014
P9710	1993/9/20	0.019715	0.009715	0.011156	-0.009236	-0.044316	-0.043226
P9710	1993/9/21	0.002715	0.004715	-0.00898	-0.000677	0.021712	0.016823
P9710	1993/9/22	0.001715	-0.001285	0.00901	-0.002457	-0.014731	-0.012452
P9710	1993/9/23	0.002715	0.002715	-0.002822	0.000651	0.003942	0.002968
P9710	1993/9/24	0.034715	0.035715	-0.0114	0.002021	0.03527	0.034396
P9710	1993/9/25	0.001715	0.002715	-0.000534	0.001705	0.002674	0.000107
P9710	1993/9/27	0.008715	0.009715	-0.001703	0.002931	0.01401	0.027197
P9710	1993/9/28	0.037715	0.037715	-0.052853	-0.071478	0.007995	0.002825
P9710	1993/9/29	0.009715	0.009715	0.014751	0.005949	-0.024981	-0.023339
P9710	1993/9/30	0.003715	0.004715	-0.007746	-0.009146	0.00435	0.005952
P9710	1993/10/4	0.012715	0.008715	-0.006264	-0.012622	-0.024658	-0.030095
P9710	1993/10/5	-0.005285	-0.006285	0.004182	-0.000267	0.00912	0.00581
P9710	1993/10/6	-0.002285	-0.002285	0.003336	-0.011806	0.002895	0.013446
P9710	1993/10/7	0.012715	0.003715	0.010572	-0.0198	-0.044468	-0.020632
P9710	1993/10/8	0.320715	0.290715	0.217986	0.195949	0.016106	0.006989
P9710	1993/10/11	-0.007285	-0.008285	0.009631	0.009047	0.005212	0.006807
P9710	1993/10/12	0.002715	0.006715	0.000041	0.01423	0.000646	0.004008
P9710	1993/10/13	-0.013285	-0.010285	-0.000786	0.008759	0.006332	0.006535
P9710	1993/10/14	-0.003285	-0.005285	0.002233	-0.000929	-0.002499	-0.004931
P9710	1993/10/15	0.003715	0.003715	-0.000991	0.000765	-0.004282	-0.003914
P9710	1993/10/16	-0.002285	-0.001285	-0.002936	0.000258	0.003216	0.001059
P9710	1993/10/18	-0.003285	-0.003285	-0.07559	-0.023167	0.01104	0.011721
P9710	1993/10/19	0.003715	0.001715	-0.002156	-0.008051	-0.001647	-0.006088
P9710	1993/10/20	-0.001285	-0.001285	-0.006368	-0.006494	-0.008687	-0.018283
P9710	1993/10/21	-0.008285	-0.009285	0.004009	-0.008413	-0.007895	0.004737
P9710	1993/10/22	-0.013285	-0.012285	0.004399	0.009814	0.008163	0.004906
P9710	1993/10/25	-0.024285	-0.030285	0.014382	-0.011214	-0.007558	0.001563
P9710	1993/10/26	0.002715	-0.002285	0.014197	-0.010706	-0.042175	-0.033524
P9710	1993/10/27	-0.003285	-0.003285	-0.000507	0.005107	0.000383	-0.004137
P9710	1993/10/28	0.062715	0.061715	-0.047951	-0.031593	-0.017998	-0.019897
P9710	1993/10/29	-0.016285	-0.013285	0.002634	0.002379	0.012669	0.012604
P9710	1993/11/1	0.004715	0.005715	-0.040652	-0.044086	0.023355	0.028636
P9710	1993/11/2	0.002715	-0.000285	0.008593	0.001346	-0.007009	-0.007974
P9710	1993/11/3	-0.002285	-0.003285	0.004323	0.005183	0.017089	0.019585
P9710	1993/11/4	-0.004285	-0.002285	0.007062	0.012458	0.01397	0.010303
P9710	1993/11/5	0.008715	0.008715	0.004745	0.003125	-0.001551	-0.002516
P9710	1993/11/8	0.150715	0.127715	-0.07377	-0.070359	-0.021389	-0.025133
P9710	1993/11/9	-0.005285	-0.000285	-0.001454	0.006183	0.014395	0.012413
P9710	1993/11/10	0.014715	0.004715	0.013239	-0.014808	-0.070354	-0.051547
P9710	1993/11/11	0.012715	0.018715	-0.009723	-0.000658	-0.006056	-0.005723
P9710	1993/11/12	0.027715	0.029715	-0.00903	-0.006261	-0.002702	-0.01178
P9710	1993/11/15	0.027715	0.028715	-0.022448	-0.020654	0.01388	0.009422
P9710	1993/11/16	-0.010285	-0.006285	-0.004704	-0.004249	0.054261	0.053836
P9710	1993/11/17	0.008715	0.008715	-0.011893	-0.01278	0.012664	0.008761
P9710	1993/11/18	0.059715	0.061715	0.049341	0.053423	0.005801	-0.001505
P9710	1993/11/19	0.040715	0.042715	-0.232967	-0.21207	0.021042	0.013369
P9710	1993/11/22	0.024715	0.051715	-0.043864	-0.027793	0.003728	0.000895
P9710	1993/11/23	-0.011285	-0.007285	-0.015694	-0.015263	-0.006692	-0.009768
P9710	1993/11/24	-0.013285	-0.012285	-0.029927	-0.028716	0.000194	-0.002066
P9710	1993/11/25	0.018715	0.023715	-0.005518	-0.003118	-0.015265	-0.027088
P9710	1993/11/26	0.004715	0.003715	0.02033	0.01638	-0.012731	-0.01158
P9710	1993/11/29	-0.002285	-0.001285	-0.003713	-0.009188	-0.004997	-0.002952
P9710	1993/11/30	0.023715	0.017715	-0.066419	-0.046697	-0.016429	-0.027722
P9710	1993/12/1	-0.000285	0.006715	-0.012894	0.022775	0.018837	0.029121
P9710	1993/12/2	-0.005285	-0.003285	0.000318	0.006509	0.006299	0.008823
P9710	1993/12/3	0.006715	0.008715	-0.037297	-0.029939	0.002211	0.007977
P9710	1993/12/6	0.047715	0.043715	-0.035785	-0.094247	-0.013406	-0.014058
P9710	1993/12/7	0.004715	0.008715	-0.017256	-0.004439	-0.014668	-0.021692
P9710	1993/12/8	0.002715	-0.000285	-0.036594	-0.039969	0.001867	0.003612
P9710	1993/12/9	-0.012285	-0.013285	0.008299	0.003981	0.005945	0.009703
P9710	1993/12/10	0.024715	0.017715	0.024525	0.010275	-0.031852	-0.035308
P9710	1993/12/13	-0.021285	-0.023285	0.017913	0.013278	0.023764	0.024473
P9710	1993/12/14	-0.006285	-0.006285	0.017497	0.014657	-0.014586	-0.015818
P9710	1993/12/15	0.022715	0.022715	-0.065756	-0.080431	-0.026938	-0.025157
P9710	1993/12/16	-0.019285	-0.022285	0.010516	0.007104	0.006907	0.00975
P9710	1993/12/17	-0.009285	-0.005285	0.005047	0.010298	0.005998	0.00483
P9710	1993/12/20	-0.067285	-0.072285	0.002628	0.036079	0.00844	0.012406
P9710	1993/12/21	0.036715	0.039715	-0.002217	0.004162	-0.02805	-0.032322
P9710	1993/12/22	-0.014285	-0.016285	0.018536	0.01516	0.019355	0.024282
P9710	1993/12/23	0.005715	0.006715	0.017672	0.014878	0.026682	0.024642
P9710	1993/12/24	0.010715	0.011715	-0.009292	-0.007725	-0.023764	-0.023735
P9710	1993/12/27	0.004715	0.002715	-0.00029	-0.008511	0.005332	0.008147
P9710	1993/12/28	-0.004285	-0.005285	0.003394	0.002298	0.000287	0.003635
P9710	1993/12/29	-0.011285	-0.011285	0.00389	0.003781	-0.000038	0.003562
P9710	1993/12/30	0.011715	0.013715	0.011741	0.015989	-0.0102	-0.005875
P9710	1993/12/31	0.002715	0.004715	-0.002649	0.010359	-0.004806	-0.002201
P9710	1994/1/3	0.034715	0.029715	-0.035967	-0.0807	0.000433	-0.004169
P9710	1994/1/4	-0.007285	-0.005285	0.0132	0.02131	-0.006151	-0.011722
P9710	1994/1/5	0.010715	0.010715	-0.005882	-0.014952	-0.004598	-0.012924
P9710	1994/1/6	0.038715	0.039715	-0.027954	-0.052464	-0.010573	-0.010928
P9710	1994/1/7	0.001715	0.003715	-0.022428	-0.018713	0.003709	-0.000377
P9710	1994/1/10	0.033715	0.025715	-0.096865	-0.073017	-0.027831	-0.033761
P9710	1994/1/11	-0.014285	-0.012285	0.013441	0.013704	-0.003611	-0.007025
P9710	1994/1/12	-0.008285	-0.009285	-0.002778	-0.002661	-0.013018	-0.01912
P9710	1994/1/13	0.004715	0.004715	-0.003618	-0.003789	-0.006859	-0.007581
P9710	1994/1/14	-0.030285	-0.030285	0.021279	0.018391	0.023527	0.022624
P9710	1994/1/17	0.002715	0.002715	0.00668	0.006046	-0.005535	-0.007075
P9710	1994/1/18	-0.005285	-0.009285	-0.002633	-0.006289	0.003228	0.007769
P9710	1994/1/19	-0.028285	-0.029285	0.005752	0.003715	0.00042	0.00635
P9710	1994/1/20	-0.010285	-0.008285	0.000816	0.003622	-0.019471	-0.024154
P9710	1994/1/21	0.002715	0.004715	-0.010379	-0.00481	-0.004386	-0.007631
P9710	1994/1/24	0.025715	0.025715	0.008154	0.009813	-0.011283	-0.015768
P9710	1994/1/25	-0.017285	-0.018285	0.00918	0.009334	0.013342	0.017843
P9710	1994/1/26	-0.009285	-0.008285	0.00539	0.004952	0.006573	0.004608
P9710	1994/1/27	0.006715	0.008715	-0.010589	-0.006566	-0.007649	-0.008136
P9710	1994/1/28	0.015715	0.011715	-0.000256	-0.022788	-0.093097	-0.03942
P9710	1994/1/31	-0.042285	-0.042285	-0.000092	0.002513	-0.006701	-0.008044
P9710	1994/2/1	-0.011285	-0.012285	0.004096	0.000138	0.008882	0.014555
P9710	1994/2/2	0.027715	0.026715	-0.033763	-0.026981	-0.013733	-0.01316
P9710	1994/2/3	0.031715	0.029715	-0.008849	-0.013711	-0.011693	-0.001865
P9710	1994/2/4	0.046715	0.054715	-0.095573	-0.053379	-0.010118	-0.009774
P9710	1994/2/14	-0.046285	-0.043285	0.004713	0.014663	-0.011385	-0.015146
P9710	1994/2/15	-0.006285	-0.008285	-0.002235	-0.003105	-0.003154	-0.004619
P9710	1994/2/16	-0.000285	-0.000285	0.001939	0.002704	0.002969	0.000135
P9710	1994/2/17	-0.010285	-0.008285	0.000654	0.003052	0.003978	0.005924
P9710	1994/2/18	0.004715	0.005715	0.005893	0.007028	0.012641	0.01251
P9710	1994/2/21	-0.021285	-0.021285	0.007253	0.007157	0.002395	0.000427
P9710	1994/2/22	0.020715	0.019715	-0.011152	-0.014275	-0.013073	-0.012915
P9710	1994/2/23	-0.006285	-0.006285	-0.00268	0.0003	0.008569	0.011483
P9710	1994/2/24	0.054715	0.118715	-0.11863	0.068863	-0.004313	0.00188
P9710	1994/2/25	0.005715	0.013715	-0.019183	0.004792	-0.034322	-0.043065
P9710	1994/2/28	-0.018285	-0.018285	0.011356	0.009626	0.016203	0.021971
P9710	1994/3/1	-0.009285	-0.011285	0.007227	0.001296	0.005031	0.011024
P9710	1994/3/2	-0.018285	-0.017285	-0.003466	-0.001659	-0.006453	-0.004788
P9710	1994/3/3	-0.014285	-0.013285	-0.004327	-0.000795	-0.015643	-0.012947
P9710	1994/3/4	-0.010285	-0.011285	-0.001485	-0.004281	-0.000944	-0.000556
P9710	1994/3/7	-0.010285	-0.012285	-0.002669	-0.007741	-0.019594	-0.012526
P9710	1994/3/8	-0.005285	-0.007285	0.003807	-0.003209	-0.008856	-0.001388
P9710	1994/3/9	-0.000285	0.000715	-0.013211	-0.005804	-0.021956	-0.014926
P9710	1994/3/10	-0.025285	-0.020285	-0.002986	0.008145	0.009026	-0.005141
P9710	1994/3/11	0.213715	0.228715	0.154455	0.196945	-0.023009	-0.035113
P9710	1994/3/14	0.074715	0.072715	-0.031472	-0.036333	-0.05087	-0.038894
P9710	1994/3/15	-0.022285	-0.020285	0.014493	0.02216	0.007638	0.00826
P9710	1994/3/16	0.009715	0.014715	-0.026176	-0.012737	-0.036163	-0.033937
P9710	1994/3/17	-0.012285	-0.014285	0.002576	-0.004016	-0.001747	0.00069
P9710	1994/3/18	-0.010285	-0.009285	0.000679	-0.002774	-0.006021	-0.014041
P9710	1994/3/21	-0.037285	-0.038285	0.00712	0.001633	-0.003772	-0.001281
P9710	1994/3/22	-0.004285	-0.005285	-0.018232	-0.01482	-0.031523	-0.037153
P9710	1994/3/23	-0.017285	-0.016285	0.00709	0.012101	0.002888	0.011878
P9710	1994/3/24	0.029715	0.049715	-0.001225	0.048342	-0.023149	-0.027177
P9710	1994/3/25	-0.002285	-0.005285	0.001613	-0.008079	-0.01156	-0.004137
P9710	1994/3/28	-0.031285	-0.031285	-0.019862	-0.017901	-0.028412	-0.03224
P9710	1994/3/29	0.009715	0.008715	-0.010153	-0.016138	-0.030666	-0.029881
P9710	1994/3/30	-0.005285	-0.005285	0.001124	0.004118	-0.004177	-0.00271
P9710	1994/3/31	-0.015285	-0.012285	-0.000572	0.002209	-0.024797	-0.029154
P9710	1994/4/1	-0.011285	-0.010285	0.007179	0.010056	-0.008753	-0.001749
P9710	1994/4/4	-0.003285	0.003715	-0.01485	0.006648	-0.014585	-0.005963
P9710	1994/4/5	-0.009285	-0.011285	-0.001879	-0.01055	0.014216	0.00823
P9710	1994/4/6	-0.001285	-0.001285	-0.007123	-0.004433	0.000886	-0.001941
P9710	1994/4/7	-0.002285	-0.002285	0.001452	-0.004634	-0.000954	0.003777
P9710	1994/4/8	-0.007285	-0.003285	-0.034085	-0.010874	-0.021071	-0.019981
P9710	1994/4/11	-0.029285	-0.029285	0.001625	-0.00046	0.005623	0.017519
P9710	1994/4/12	0.000715	0.002715	-0.006805	0.002807	-0.016689	-0.026519
P9710	1994/4/13	-0.016285	-0.015285	-0.005491	-0.001995	-0.007426	-0.00316
P9710	1994/4/14	-0.029285	-0.025285	0.02542	0.026892	0.014506	0.022361
P9710	1994/4/15	0.004715	0.001715	-0.00393	-0.008726	0.027341	0.026275
P9710	1994/4/18	-0.039285	-0.037285	0.006336	0.009593	0.001179	0.00513
P9710	1994/4/19	-0.052285	-0.051285	0.011827	0.018672	0.003543	0.010599
P9710	1994/4/20	-0.051285	-0.050285	0.028264	0.026294	0.00881	0.017818
P9710	1994/4/21	0.061715	0.063715	-0.040076	-0.034875	-0.060117	-0.061681
P9710	1994/4/22	-0.030285	-0.026285	0.009455	0.014907	0.006795	0.010705
P9710	1994/4/25	0.003715	0.000715	-0.011078	-0.008145	0.025787	0.023144
P9710	1994/4/26	0.036715	0.036715	-0.013787	-0.018336	-0.022793	-0.025235
P9710	1994/4/27	0.034715	0.035715	-0.026038	-0.021136	-0.009438	-0.011261
P9710	1994/4/28	-0.009285	-0.006285	0.027284	0.035606	0.007368	-0.024089
P9710	1994/4/29	0.008715	-0.001285	0.026668	0.004259	0.002769	0.009582
P9710	1994/5/3	0.035715	0.029715	0.028836	0.010171	-0.010662	-0.013105
P9710	1994/5/4	0.002715	0.008715	-0.006462	0.013208	-0.017752	-0.020104
P9710	1994/5/5	-0.030285	-0.032285	0.027395	0.024519	0.022679	0.026486
P9710	1994/5/6	0.019715	0.010715	0.008692	-0.087842	0.011108	0.005668
P9710	1994/5/9	0.018715	0.015715	0.000287	-0.013923	0.009601	0.009633
P9710	1994/5/10	0.017715	0.019715	-0.012509	-0.007994	-0.001558	-0.006873
P9710	1994/5/11	-0.018285	-0.016285	0.004326	0.011294	-0.014412	-0.014756
P9710	1994/5/12	-0.021285	-0.018285	0.003259	0.006708	0.004975	0.001876
P9710	1994/5/13	0.025715	0.024715	-0.006911	-0.01096	0.002053	0.001077
P9710	1994/5/16	-0.002285	-0.003285	-0.009605	0.000787	0.025019	0.012557
P9710	1994/5/17	-0.011285	-0.009285	0.002281	0.006239	-0.003658	-0.004778
P9710	1994/5/18	-0.010285	-0.012285	0.008315	0.003525	0.000746	0.003585
P9710	1994/5/19	0.013715	0.014715	0.004455	0.004542	-0.010766	-0.01683
P9710	1994/5/20	0.004715	0.006715	0.001045	0.007259	-0.001889	-0.001544
P9710	1994/5/23	-0.007285	-0.006285	0.012695	0.012479	0.009938	0.010294
P9710	1994/5/24	0.001715	0.002715	-0.004772	-0.005697	0.001521	0.002882
P9710	1994/5/25	-0.005285	-0.003285	-0.003037	0.003905	-0.005266	-0.001641
P9710	1994/5/26	-0.018285	-0.015285	0.007696	0.01209	0.003222	0.006594
P9710	1994/5/27	0.001715	0.001715	0.017798	0.016449	0.010417	0.012048
P9710	1994/5/30	-0.047285	-0.046285	0.01362	0.018581	0.010166	0.009142
P9710	1994/5/31	0.016715	0.017715	-0.006509	-0.008386	-0.012098	-0.012609
P9710	1994/6/1	-0.024285	-0.023285	0.012966	0.0205	0.000397	-0.002592
P9710	1994/6/2	-0.000285	0.000715	0.008223	0.010348	-0.006303	-0.006258
P9710	1994/6/3	0.002715	0.003715	0.000304	0.000578	-0.012115	-0.011302
P9710	1994/6/6	-0.013285	-0.012285	0.017878	0.020245	-0.006025	-0.007777
P9710	1994/6/7	-0.017285	-0.017285	0.009036	0.007878	-0.001126	-0.00092
P9710	1994/6/8	0.006715	0.005715	-0.002249	-0.002198	-0.015522	-0.009643
P9710	1994/6/9	-0.016285	-0.016285	0.014104	0.013116	0.013018	0.010462
P9710	1994/6/10	-0.014285	-0.015285	0.004128	0.001502	-0.002442	-0.002744
P9710	1994/6/13	-0.042285	-0.042285	0.005634	0.001193	-0.013578	-0.010001
P9710	1994/6/14	-0.007285	-0.007285	0.010836	0.00962	-0.008465	-0.005312
P9710	1994/6/15	0.009715	0.007715	0.004005	0.001532	0.010361	0.008497
P9710	1994/6/16	0.022715	0.021715	-0.015669	-0.017562	0.003354	0.008554
P9710	1994/6/17	0.035715	0.037715	-0.031629	-0.025351	-0.013046	-0.016508
P9710	1994/6/20	-0.047285	-0.045285	0.019358	0.021049	0.003346	0.001323
P9710	1994/6/21	-0.010285	-0.009285	0.000176	0.003216	-0.009737	-0.008575
P9710	1994/6/22	0.012715	0.012715	-0.005171	-0.004469	-0.001474	-0.002712
P9710	1994/6/23	-0.009285	-0.009285	0.005524	0.00566	-0.007728	-0.007024
P9710	1994/6/24	-0.014285	-0.013285	0.009289	0.007952	-0.00071	0.000144
P9710	1994/6/27	-0.039285	-0.039285	0.015553	0.013919	0.000601	-0.000256
P9710	1994/6/28	-0.008285	-0.008285	-0.001535	-0.001065	-0.009754	-0.006111
P9710	1994/6/29	-0.009285	-0.006285	0.000914	0.005294	-0.005432	-0.007562
P9710	1994/6/30	0.004715	0.004715	-0.006057	-0.007256	0.008421	0.004854
P9710	1994/7/1	-0.021285	-0.021285	0.014751	0.01519	0.001698	0.000455
P9710	1994/7/4	-0.032285	-0.038285	-0.004732	-0.01253	-0.001329	0.006751
P9710	1994/7/5	0.010715	0.008715	-0.020296	-0.019703	0.00564	0.015719
